root_comment_id,root_emotion,total_replies,same_emotion_count,propagation_rate,reply_emotion_distribution
UgyF5Rwm1NfOEcJmzlR4AaABAg,neutral,14,14,1.0,{'neutral': 14}
Ugz1ZnSOe1Ip0slrprV4AaABAg,disgust,1,0,0.0,{'neutral': 1}
UgxlTdygjMzz4GXh09p4AaABAg,neutral,1,1,1.0,{'neutral': 1}
Ugwr9tJO8UA8MWKHQOF4AaABAg,neutral,1,0,0.0,{'disgust': 1}
UgzABgxVfXOXWlOBg_V4AaABAg,neutral,1,0,0.0,{'anger': 1}
UgyfOCArc1XB59X8vDN4AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgxCpwDPz8vIqwZ3R-14AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgyZMAYI56Y1Lxul0g54AaABAg,neutral,1,1,1.0,{'neutral': 1}
Ugz-F-7m4dvFC9aUc394AaABAg,anger,1,0,0.0,{'disgust': 1}
UgyONe8rkdjcx2WqYzt4AaABAg,neutral,2,1,0.5,"{'anger': 1, 'neutral': 1}"
UgxxekQqhI9I1wvYWFt4AaABAg,anger,2,0,0.0,"{'disgust': 1, 'neutral': 1}"
Ugx2dEfR57JUBqqkMGV4AaABAg,neutral,1,1,1.0,{'neutral': 1}
Ugx8_536BBig54w0UWB4AaABAg,disgust,2,1,0.5,"{'neutral': 1, 'disgust': 1}"
UgxIeZ5XIqvqDpYkZIl4AaABAg,disgust,1,0,0.0,{'neutral': 1}
Ugz5dLBxmzmED671m-J4AaABAg,sadness,1,0,0.0,{'neutral': 1}
UgwT8xw2MH8kPhJ6ZwB4AaABAg,sadness,1,0,0.0,{'anger': 1}
UgyDSESs_XCTpOlIDIR4AaABAg,neutral,1,0,0.0,{'disgust': 1}
Ugym1kSfeDnzlJEjSV14AaABAg,neutral,1,0,0.0,{'anger': 1}
Ugz_3h2hAQWI-sItmD94AaABAg,anger,1,0,0.0,{'neutral': 1}
UgyFEYM8AvtwGhZfMGB4AaABAg,disgust,1,0,0.0,{'surprise': 1}
UgxUpiHTm9ixXf4Z2R54AaABAg,fear,1,0,0.0,{'joy': 1}
UgzqLVnotrWiBnp8FpZ4AaABAg,disgust,1,0,0.0,{'neutral': 1}
UgxU_-7XNBLuOG4M1Yd4AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgylY0NDtRy1CVNMiPZ4AaABAg,anger,1,1,1.0,{'anger': 1}
UgyIeUw4l9Pe97GTf3h4AaABAg,surprise,1,0,0.0,{'anger': 1}
Ugz9VnfnIIYdGGOXP6R4AaABAg,neutral,1,0,0.0,{'disgust': 1}
UgxYYFBfNExvx5f428J4AaABAg,fear,1,0,0.0,{'disgust': 1}
UgyML6SZkG9h3BFfCLB4AaABAg,anger,1,0,0.0,{'surprise': 1}
UgykZ59ICxFKVbmdG-Z4AaABAg,disgust,2,0,0.0,"{'neutral': 1, 'anger': 1}"
Ugz1Mh2S6LmIEXItyCF4AaABAg,disgust,1,1,1.0,{'disgust': 1}
UgxpsLXwvQYzLc7F30V4AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgzlWChQO__HWntxomR4AaABAg,disgust,1,0,0.0,{'fear': 1}
UgxAr0WEJTa-phyZFIF4AaABAg,neutral,2,1,0.5,"{'neutral': 1, 'sadness': 1}"
Ugz_UPPeN0rtrV0WWeh4AaABAg,neutral,1,1,1.0,{'neutral': 1}
Ugw36WPlHfZ6zfCCvTd4AaABAg,surprise,1,0,0.0,{'anger': 1}
Ugy6xytWvZdqyTeLtV54AaABAg,disgust,3,0,0.0,"{'surprise': 1, 'neutral': 2}"
UgzSb3Ei7SjT8XFXqX54AaABAg,disgust,1,0,0.0,{'anger': 1}
UgxKjjJGeAKLLKlP9vp4AaABAg,disgust,1,0,0.0,{'sadness': 1}
Ugy1XBQI0kCnFA5CEKh4AaABAg,anger,1,0,0.0,{'neutral': 1}
UgwHw81Y6LzNDMaCUmJ4AaABAg,neutral,1,0,0.0,{'sadness': 1}
UgzwY4k9PlJswVc35pR4AaABAg,neutral,1,0,0.0,{'disgust': 1}
UgwS1CzWmXhIcChcodB4AaABAg,disgust,2,0,0.0,{'surprise': 2}
Ugz-MtpnI-YwcGyoxCl4AaABAg,anger,1,1,1.0,{'anger': 1}
UgwSFIcA0NrsoUidt4F4AaABAg,disgust,1,0,0.0,{'sadness': 1}
UgykEFQMY28-8iR8F6R4AaABAg,anger,1,1,1.0,{'anger': 1}
UgxgSn_D04I85nWZgfd4AaABAg,anger,10,3,0.3,"{'anger': 3, 'surprise': 1, 'disgust': 3, 'neutral': 3}"
UgwxIk2-LNOivN8viTt4AaABAg,anger,1,1,1.0,{'anger': 1}
UgxT8vqjwBU2CyZcqOt4AaABAg,neutral,1,1,1.0,{'neutral': 1}
Ugxh00IsCyK0S-2_r7R4AaABAg,surprise,1,0,0.0,{'neutral': 1}
UgyVzftA_g3st8ttsRh4AaABAg,disgust,1,0,0.0,{'neutral': 1}
Ugy8OohsUfrWSYK69n94AaABAg,neutral,3,1,0.3333333333333333,"{'neutral': 1, 'anger': 2}"
UgyGDtOG0FqghTk_B-t4AaABAg,anger,1,0,0.0,{'neutral': 1}
Ugxq1dx97GUSAH0AJnh4AaABAg,disgust,1,0,0.0,{'anger': 1}
Ugz1STNG6zyRIeQQetF4AaABAg,disgust,1,0,0.0,{'neutral': 1}
UgylMPeO4_KUQQ-AD4N4AaABAg,sadness,3,0,0.0,"{'neutral': 1, 'anger': 1, 'fear': 1}"
UgygygR9ttQ_d065Hih4AaABAg,disgust,1,0,0.0,{'surprise': 1}
Ugz204HMKQgLfAWCkSd4AaABAg,neutral,1,0,0.0,{'fear': 1}
UgwhLaQxK8YmIW82snp4AaABAg,disgust,1,0,0.0,{'neutral': 1}
UgzOG5KK4S3iRx6QYM14AaABAg,sadness,1,0,0.0,{'anger': 1}
UgzT8LV2sK2zF3elLZl4AaABAg,sadness,1,0,0.0,{'surprise': 1}
UgwKfO1gab3ZrCa040B4AaABAg,anger,1,0,0.0,{'neutral': 1}
UgyPZq5qKnbkqBwPaqZ4AaABAg,neutral,1,1,1.0,{'neutral': 1}
Ugwt9OIIKpSLqHOCL0F4AaABAg,neutral,1,1,1.0,{'neutral': 1}
Ugxtn_4u3tmnx9pnrvN4AaABAg,disgust,1,0,0.0,{'neutral': 1}
Ugx71cYeH4s1KMO_8nB4AaABAg,neutral,1,0,0.0,{'disgust': 1}
Ugw29DUMnKCFW4BH4NZ4AaABAg,neutral,1,0,0.0,{'disgust': 1}
UgzZ42ekFDK0CiuKOBF4AaABAg,neutral,1,0,0.0,{'disgust': 1}
UgwBp3XVJV2guOyrDZZ4AaABAg,anger,1,0,0.0,{'disgust': 1}
Ugxur19JQasJjqtn3tt4AaABAg,sadness,2,0,0.0,{'anger': 2}
UgzTbBHR6R0NqBb5KLV4AaABAg,anger,1,1,1.0,{'anger': 1}
Ugx70D21iHzcBd7Ambd4AaABAg,anger,1,0,0.0,{'disgust': 1}
UgwhSOEAN8nlMgSVCKV4AaABAg,sadness,1,0,0.0,{'disgust': 1}
UgyARnlYLdMmKnbciiJ4AaABAg,neutral,1,0,0.0,{'disgust': 1}
Ugza50Q0s9IhGFT_8dF4AaABAg,neutral,1,1,1.0,{'neutral': 1}
Ugy_UZ43419Gmwg53LB4AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgwkLARQIqnkmZ0c3xR4AaABAg,neutral,1,0,0.0,{'disgust': 1}
Ugyjlva3RNKw4_NHrQx4AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgzDpRZESPtmPya8hE54AaABAg,disgust,1,0,0.0,{'neutral': 1}
Ugyu1y0NDvF-BK9MQ_F4AaABAg,sadness,1,0,0.0,{'neutral': 1}
UgxsiexoVpW-9bJ0xIt4AaABAg,disgust,1,0,0.0,{'neutral': 1}
UgxP65Fjh2dSABHvBAJ4AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgwZZ16x8MSjjnVqB1B4AaABAg,disgust,1,0,0.0,{'neutral': 1}
UgzdqDIe3_S-GXriKaR4AaABAg,disgust,1,0,0.0,{'neutral': 1}
UgwmYnxknQOKvjbl7qN4AaABAg,fear,2,0,0.0,{'neutral': 2}
UgwZlJdH-BRbjj2u9-N4AaABAg,disgust,1,1,1.0,{'disgust': 1}
Ugzkfyx-bA5Z2kOjPzB4AaABAg,fear,2,0,0.0,{'neutral': 2}
UgyrHOCamZIfBE_R-OJ4AaABAg,surprise,2,0,0.0,"{'disgust': 1, 'anger': 1}"
UgzSgdaqK1Yd5C7vMm94AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgzSLqeBwyyefYTj3Eh4AaABAg,anger,7,1,0.14285714285714285,"{'neutral': 4, 'sadness': 1, 'anger': 1, 'fear': 1}"
Ugw1t6RyfgYx5PdFXBJ4AaABAg,anger,1,0,0.0,{'neutral': 1}
Ugzigm1OVKeLFI25ztN4AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgyB8OHFR9fOVfDn1gd4AaABAg,anger,2,0,0.0,{'neutral': 2}
Ugw8diX25LcOFkUeyVx4AaABAg,anger,1,0,0.0,{'neutral': 1}
UgzB1O2bfYfjy1_fo7V4AaABAg,anger,1,0,0.0,{'neutral': 1}
UgxEBTpdPDKEfZmpqKx4AaABAg,surprise,1,0,0.0,{'neutral': 1}
UgznLE8kR_HyRg6AvVV4AaABAg,disgust,1,1,1.0,{'disgust': 1}
UgzzaiYzraK8QB3Ib_t4AaABAg,joy,1,0,0.0,{'neutral': 1}
UgxCdQbDs7e5PFxVo1N4AaABAg,disgust,1,0,0.0,{'neutral': 1}
UgwaRXgd0-lkNIdVbgt4AaABAg,disgust,1,0,0.0,{'neutral': 1}
UgwZN0sXO_7tLKvdRz54AaABAg,joy,2,0,0.0,"{'disgust': 1, 'surprise': 1}"
Ugxb1rMqodEspJZAHB54AaABAg,fear,2,0,0.0,{'neutral': 2}
UgwOWFuT2ZBL1AeIICN4AaABAg,surprise,1,0,0.0,{'neutral': 1}
UgzPKHvIkjpiW15Pk9l4AaABAg,sadness,4,1,0.25,"{'neutral': 2, 'sadness': 1, 'anger': 1}"
Ugybrft1bAqs1doTyfJ4AaABAg,disgust,1,0,0.0,{'anger': 1}
UgztJAUXuYoT63tu0ql4AaABAg,fear,1,1,1.0,{'fear': 1}
Ugw7md1WppfgLBBV1794AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgzUJZMHFFcUiGAYpul4AaABAg,disgust,2,0,0.0,"{'neutral': 1, 'fear': 1}"
UgxJSuW10yt2gVjLU4V4AaABAg,neutral,3,2,0.6666666666666666,"{'neutral': 2, 'disgust': 1}"
UgwMB8eDdAaLOj68VYN4AaABAg,neutral,2,0,0.0,"{'surprise': 1, 'anger': 1}"
UgzlUmB_tic4lMv-26h4AaABAg,sadness,99,45,0.45454545454545453,"{'sadness': 45, 'surprise': 4, 'disgust': 7, 'neutral': 25, 'fear': 7, 'anger': 9, 'joy': 2}"
UgwMs_wU3oYphylM_oJ4AaABAg,neutral,3,0,0.0,"{'anger': 2, 'disgust': 1}"
UgyhGmAqqR3t4dy3vJR4AaABAg,sadness,7,1,0.14285714285714285,"{'fear': 1, 'neutral': 2, 'anger': 1, 'disgust': 1, 'sadness': 1, 'joy': 1}"
UgwD7b65nXt04s8Gb4F4AaABAg,disgust,1,0,0.0,{'neutral': 1}
Ugy3a0Ga7Ub7DDts9mh4AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgyH9avuMWuXikpmT594AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgwW63pysxUKTF8Kp5l4AaABAg,fear,1,0,0.0,{'neutral': 1}
UgxStGH7txzUCwQ4TQ14AaABAg,fear,2,0,0.0,"{'anger': 1, 'disgust': 1}"
UgzEY0Hzh-msSlRDWEh4AaABAg,surprise,1,0,0.0,{'neutral': 1}
Ugz7OIWkjjW8rFbmrA94AaABAg,neutral,1,0,0.0,{'fear': 1}
UgxiLnvOWRGl3tJ-CBF4AaABAg,disgust,1,0,0.0,{'neutral': 1}
Ugz86sWbXzdPtlR8HJx4AaABAg,sadness,2,0,0.0,"{'fear': 1, 'neutral': 1}"
Ugz0tHO0EMQrAItW9-N4AaABAg,disgust,1,1,1.0,{'disgust': 1}
Ugzvm7mxBNApLfgkt5Z4AaABAg,fear,1,0,0.0,{'neutral': 1}
UgxzdyBM5-FWV7tcP-p4AaABAg,neutral,1,1,1.0,{'neutral': 1}
Ugzacoq1duuR1y2h6Yt4AaABAg,surprise,1,0,0.0,{'disgust': 1}
Ugy7bmjWH3T6dgBvSBF4AaABAg,anger,1,0,0.0,{'sadness': 1}
Ugxv3rTMbwsER6rtnjp4AaABAg,anger,1,0,0.0,{'neutral': 1}
UgyDmL5TkfrmrgTJhLx4AaABAg,disgust,1,1,1.0,{'disgust': 1}
Ugywz9RWdbL5l_Uq7WJ4AaABAg,neutral,1,0,0.0,{'anger': 1}
Ugz16CrwZLY2Dmongnd4AaABAg,fear,2,0,0.0,"{'disgust': 1, 'neutral': 1}"
UgyUYnPdPO4wbiqiqBp4AaABAg,disgust,1,0,0.0,{'neutral': 1}
UgxHvjIxMdYi4ZXZX894AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgzApJoHgwcqzvZIf7t4AaABAg,disgust,1,0,0.0,{'anger': 1}
UgxNK68RdMjcSrIjuc94AaABAg,neutral,2,1,0.5,"{'fear': 1, 'neutral': 1}"
Ugw5LNdxVt8ohg6EsQ54AaABAg,neutral,1,0,0.0,{'disgust': 1}
Ugzjs3TqPP-jT4IwwF94AaABAg,surprise,1,0,0.0,{'anger': 1}
UgwAu04yDiAt-a_q5aF4AaABAg,anger,1,1,1.0,{'anger': 1}
UgzcY6ac9pBp-pPSQbN4AaABAg,disgust,1,0,0.0,{'neutral': 1}
UgzzC9P-m4j2AcNKVcF4AaABAg,surprise,54,7,0.12962962962962962,"{'anger': 10, 'neutral': 26, 'surprise': 7, 'sadness': 2, 'fear': 2, 'joy': 2, 'disgust': 5}"
UgwNkLlgtQ7oFRQeLDJ4AaABAg,neutral,2,2,1.0,{'neutral': 2}
UgywH1UVTIzR8Pd3apx4AaABAg,surprise,1,0,0.0,{'neutral': 1}
UgxQ5a4OIc5SuPVYJpp4AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgzBUqr-RTwlb3AD-MV4AaABAg,disgust,1,0,0.0,{'neutral': 1}
Ugz38Drcl-hG2EBwXu54AaABAg,neutral,1,1,1.0,{'neutral': 1}
Ugzj7TIWnyWhV8aLiVp4AaABAg,neutral,1,0,0.0,{'surprise': 1}
UgyIR5TWg-1gu7xz-Dl4AaABAg,fear,1,0,0.0,{'disgust': 1}
UgxabBCBkXqHjIS5sMV4AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgxhwMsBHm2xlumWui14AaABAg,disgust,3,1,0.3333333333333333,"{'neutral': 1, 'anger': 1, 'disgust': 1}"
UgwogQnxKV5s5NXdCaJ4AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgzSSvWyKIaMWeFihv14AaABAg,surprise,1,0,0.0,{'disgust': 1}
UgxlVmnnZDcFDnziujl4AaABAg,joy,1,0,0.0,{'disgust': 1}
UgzFAK7y_u5mP7fBM5R4AaABAg,disgust,1,0,0.0,{'neutral': 1}
UgwhEt9YdqqLbrpWYsp4AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgzY2ScuKBI4OBTH6G14AaABAg,anger,1,0,0.0,{'neutral': 1}
Ugw7SmuXLbvcyFxEbf94AaABAg,neutral,1,1,1.0,{'neutral': 1}
Ugx__W2GK6XnNlgkGOV4AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgxcUTGh4j8Nw05VMhJ4AaABAg,neutral,1,0,0.0,{'anger': 1}
UgyZOWtgJLFtjbreyAF4AaABAg,anger,1,0,0.0,{'neutral': 1}
UgyDa1emmVrbHFh6VG94AaABAg,neutral,1,1,1.0,{'neutral': 1}
Ugw81xaqebkixpyKfR94AaABAg,sadness,1,0,0.0,{'neutral': 1}
UgxRTxdeqNQ_8IsuoKl4AaABAg,disgust,7,2,0.2857142857142857,"{'disgust': 2, 'neutral': 3, 'anger': 2}"
Ugy0_PrUfoPIpZQfjx94AaABAg,neutral,1,0,0.0,{'disgust': 1}
UgwoDNTshQRFA3g9fYp4AaABAg,surprise,1,0,0.0,{'disgust': 1}
UgwcqQ8X3FIuDSfrnhh4AaABAg,anger,1,0,0.0,{'disgust': 1}
UgycsJR6xy68xuBKmJx4AaABAg,disgust,97,24,0.24742268041237114,"{'anger': 14, 'neutral': 39, 'fear': 7, 'disgust': 24, 'surprise': 9, 'sadness': 3, 'joy': 1}"
UgwOdwIPeI_ZrttUwsd4AaABAg,surprise,1,0,0.0,{'disgust': 1}
Ugz5OhV1xdcpnRoU6NN4AaABAg,disgust,2,1,0.5,"{'anger': 1, 'disgust': 1}"
UgylP2eDqE2LWAmqiNF4AaABAg,disgust,1,1,1.0,{'disgust': 1}
UgyB1VtkaH5mloUuFUJ4AaABAg,neutral,1,0,0.0,{'anger': 1}
UgxDKZ96QDyDUm3l-qJ4AaABAg,disgust,2,1,0.5,"{'neutral': 1, 'disgust': 1}"
UgxphcltCp7FNRXTQGF4AaABAg,anger,2,0,0.0,"{'neutral': 1, 'fear': 1}"
Ugxfr8FQ2x9319o-AFV4AaABAg,disgust,33,9,0.2727272727272727,"{'disgust': 9, 'sadness': 3, 'neutral': 14, 'surprise': 1, 'anger': 4, 'fear': 1, 'joy': 1}"
UgyaWlqd6lrdt9UGO9F4AaABAg,anger,2,1,0.5,"{'neutral': 1, 'anger': 1}"
UgyKYWzqF0fgeS94QO14AaABAg,disgust,2,0,0.0,"{'fear': 1, 'neutral': 1}"
UgyLfx4C1TuzBdXCY954AaABAg,anger,2,1,0.5,"{'neutral': 1, 'anger': 1}"
UgxLnXy3iNE6epxUDpZ4AaABAg,disgust,1,0,0.0,{'surprise': 1}
UgwDGtZvyUHMPyDfNnN4AaABAg,disgust,10,2,0.2,"{'neutral': 4, 'disgust': 2, 'anger': 2, 'sadness': 2}"
Ugz3p_BoNtoRzBEYQHB4AaABAg,disgust,2,0,0.0,{'sadness': 2}
UgwBgpkW-Ii6ymdiWfh4AaABAg,sadness,3,0,0.0,"{'neutral': 2, 'surprise': 1}"
UgxMPzr4zb1U53Qg26B4AaABAg,anger,1,0,0.0,{'disgust': 1}
UgzN2FwMDViZSgK4x4J4AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgxjM4ejsx9-ll4gumF4AaABAg,disgust,3,0,0.0,"{'neutral': 2, 'fear': 1}"
Ugz9GMVKCG_cwwM2NBB4AaABAg,anger,1,0,0.0,{'disgust': 1}
UgxjCXVRMkhXPyLvfEB4AaABAg,disgust,6,0,0.0,"{'neutral': 4, 'fear': 1, 'sadness': 1}"
UgwuWmBsgQwEKD0Q2Q94AaABAg,anger,1,0,0.0,{'sadness': 1}
Ugzd1gudIPg1rQq3_xx4AaABAg,surprise,2,0,0.0,"{'neutral': 1, 'anger': 1}"
UgxftBIeZVG2mwM_ODB4AaABAg,neutral,7,4,0.5714285714285714,"{'neutral': 4, 'disgust': 1, 'anger': 2}"
Ugx3XAOXlcdXtul75wd4AaABAg,disgust,1,0,0.0,{'neutral': 1}
UgwebEksdJMUc6M4Vu94AaABAg,disgust,1,0,0.0,{'neutral': 1}
UgwRfYEFSn5abQbro1x4AaABAg,anger,38,3,0.07894736842105263,"{'anger': 3, 'surprise': 6, 'disgust': 7, 'fear': 3, 'neutral': 19}"
UgwXydbAD4MiqQDm_hN4AaABAg,anger,1,0,0.0,{'neutral': 1}
UgzUa9qeIvWdFQfX0l14AaABAg,fear,1,0,0.0,{'neutral': 1}
Ugyv79JyTDRvnTZg2pl4AaABAg,sadness,1,0,0.0,{'neutral': 1}
UgxmHJo0u6HUu-KnCjl4AaABAg,neutral,8,4,0.5,"{'neutral': 4, 'disgust': 2, 'surprise': 2}"
Ugzfp5BIVcUZ4SJYft94AaABAg,surprise,2,1,0.5,"{'neutral': 1, 'surprise': 1}"
Ugw2Ns0jaHfr6JShSht4AaABAg,anger,1,0,0.0,{'disgust': 1}
UgyTO4I5shZbiIGgFQx4AaABAg,neutral,1,0,0.0,{'disgust': 1}
UgwVd7HNUuL_1N8sbFt4AaABAg,disgust,1,1,1.0,{'disgust': 1}
UgzZpaWyrjEoLaZlfhB4AaABAg,anger,1,0,0.0,{'disgust': 1}
Ugzvg5iDYmiBwc7osqh4AaABAg,disgust,4,1,0.25,"{'disgust': 1, 'sadness': 1, 'fear': 1, 'neutral': 1}"
UgxoPUblRybmKDATNYd4AaABAg,sadness,18,2,0.1111111111111111,"{'neutral': 7, 'surprise': 1, 'sadness': 2, 'anger': 2, 'disgust': 4, 'joy': 2}"
UgwsDpKEt1_bVBOOodF4AaABAg,neutral,1,0,0.0,{'fear': 1}
UgzMvBrGP1GGqkRXXoV4AaABAg,sadness,5,1,0.2,"{'anger': 2, 'neutral': 2, 'sadness': 1}"
Ugyu7b8mej0s6123Grh4AaABAg,surprise,5,0,0.0,"{'anger': 2, 'neutral': 2, 'disgust': 1}"
UgyoOCEBzE4qy0XTS9V4AaABAg,disgust,4,1,0.25,"{'surprise': 1, 'disgust': 1, 'anger': 1, 'neutral': 1}"
Ugww8dq5Dq9z5hQrkW94AaABAg,neutral,1,0,0.0,{'surprise': 1}
Ugw8dPRnzvbf_VT6GkZ4AaABAg,disgust,2,0,0.0,"{'sadness': 1, 'neutral': 1}"
Ugw2bx2fJ676ghQg-IN4AaABAg,neutral,6,4,0.6666666666666666,"{'disgust': 1, 'neutral': 4, 'anger': 1}"
UgwW5Fk6o8lz8jI1XWp4AaABAg,sadness,2,0,0.0,{'joy': 2}
Ugy0nGzeN0oFaplJyFF4AaABAg,neutral,2,0,0.0,"{'surprise': 1, 'disgust': 1}"
UgzyF_vSx1AjUDP8AFx4AaABAg,sadness,25,2,0.08,"{'sadness': 2, 'neutral': 13, 'disgust': 2, 'anger': 4, 'fear': 1, 'joy': 2, 'surprise': 1}"
UgzXHrjMRhugXDDPOGh4AaABAg,surprise,5,0,0.0,"{'disgust': 2, 'neutral': 3}"
UgzdApmHL8BYsToXQhx4AaABAg,neutral,1,0,0.0,{'disgust': 1}
Ugxb7frO-PYvlpitD8x4AaABAg,neutral,10,2,0.2,"{'joy': 1, 'neutral': 2, 'anger': 3, 'surprise': 1, 'disgust': 2, 'fear': 1}"
Ugz7LgT8VTlxLqveD2V4AaABAg,anger,1,0,0.0,{'fear': 1}
Ugy_eMvWDKa-EzS5K3Z4AaABAg,neutral,1,1,1.0,{'neutral': 1}
Ugxn8jaeEi4VuciJocp4AaABAg,neutral,1,1,1.0,{'neutral': 1}
Ugy__Hs3MyHkPGuWJ7R4AaABAg,neutral,1,0,0.0,{'disgust': 1}
UgwJold-HIU_xInPv3F4AaABAg,disgust,3,0,0.0,"{'neutral': 2, 'sadness': 1}"
Ugz9gLhIXZeJQru9IHF4AaABAg,disgust,1,0,0.0,{'neutral': 1}
Ugx6oik9qs1GE2sUSBF4AaABAg,neutral,1,0,0.0,{'surprise': 1}
UgwF6QeUDZ7Z2n4In9F4AaABAg,anger,5,0,0.0,"{'surprise': 2, 'disgust': 1, 'neutral': 2}"
Ugydeg2E-BOpnKzcJCl4AaABAg,surprise,14,1,0.07142857142857142,"{'anger': 2, 'disgust': 3, 'neutral': 8, 'surprise': 1}"
UgzQ8Tn1eMxa20gLp0x4AaABAg,disgust,1,0,0.0,{'neutral': 1}
Ugw5NF-KHisLwzeuXkp4AaABAg,neutral,1,0,0.0,{'surprise': 1}
UgyWLRwj6jQoHQaUlkh4AaABAg,disgust,1,0,0.0,{'neutral': 1}
Ugz5m-flTcW7JbHutId4AaABAg,disgust,1,1,1.0,{'disgust': 1}
UgyX0EUeOdlKqGIsGn54AaABAg,neutral,1,0,0.0,{'sadness': 1}
UgzG1aaNnGOSjjofuUF4AaABAg,disgust,1,1,1.0,{'disgust': 1}
UgxNT__zORlRFaT6m994AaABAg,disgust,1,0,0.0,{'neutral': 1}
Ugw8_M8M2gC9DV25p-t4AaABAg,disgust,43,10,0.23255813953488372,"{'joy': 1, 'neutral': 18, 'disgust': 10, 'anger': 11, 'sadness': 1, 'surprise': 2}"
Ugw7aLKjiihlHq-vpdt4AaABAg,fear,1,0,0.0,{'anger': 1}
UgyMEJlxc7cb1Epfbi54AaABAg,surprise,1,0,0.0,{'disgust': 1}
UgzbXFmtZDal37C-SGp4AaABAg,anger,1,0,0.0,{'neutral': 1}
Ugyqg9UWXNcF3xGaHuN4AaABAg,fear,1,0,0.0,{'disgust': 1}
Ugzw6-gsULSWG4ni8MR4AaABAg,disgust,1,0,0.0,{'fear': 1}
UgwZSYMSiOXNrBxQaKB4AaABAg,disgust,2,1,0.5,"{'disgust': 1, 'surprise': 1}"
UgxZaawQ2sQKt2rZbjR4AaABAg,neutral,1,0,0.0,{'anger': 1}
Ugx8KVJmVeMP8Z9uhup4AaABAg,sadness,1,0,0.0,{'anger': 1}
UgwvpE7QCsiAZItFm514AaABAg,disgust,1,0,0.0,{'neutral': 1}
Ugz5Ol0_6CUSCguoVw94AaABAg,fear,2,0,0.0,"{'neutral': 1, 'anger': 1}"
UgwSQdpnQIjJQTA4_-R4AaABAg,joy,1,0,0.0,{'fear': 1}
Ugw7MLFA4ryckjeereZ4AaABAg,anger,1,1,1.0,{'anger': 1}
UgwYLzg-dA9nDMXdNIB4AaABAg,disgust,1,0,0.0,{'anger': 1}
UgwuUOVurxnMPKCd-0d4AaABAg,fear,2,0,0.0,{'neutral': 2}
Ugwkb4hygK7c0UyV0at4AaABAg,surprise,9,0,0.0,"{'neutral': 6, 'disgust': 3}"
UgzXOYrRyv2z1_J-IW94AaABAg,disgust,4,1,0.25,"{'anger': 1, 'disgust': 1, 'neutral': 2}"
UgzLnp-lktzxqWzYl3J4AaABAg,disgust,215,42,0.19534883720930232,"{'neutral': 80, 'disgust': 42, 'surprise': 24, 'fear': 11, 'joy': 1, 'anger': 43, 'sadness': 14}"
UgzDiW98LEEYjumexy14AaABAg,neutral,1,0,0.0,{'anger': 1}
UgyGRWgmgbBob3pCzMR4AaABAg,disgust,1,0,0.0,{'neutral': 1}
UgwvtR5N5odbqIOhZfV4AaABAg,disgust,1,0,0.0,{'neutral': 1}
UgzixHD9jf-lVJBny6h4AaABAg,joy,1,0,0.0,{'surprise': 1}
UgzBpYPiO1E8VSGqkdJ4AaABAg,surprise,3,0,0.0,"{'disgust': 2, 'anger': 1}"
Ugxqwd3iGEO9fELVJd54AaABAg,surprise,3,0,0.0,{'neutral': 3}
Ugz3640DpDwq0ePrNWt4AaABAg,neutral,1,0,0.0,{'disgust': 1}
UgxjHNkbUv2X7s2ycvV4AaABAg,sadness,1,0,0.0,{'disgust': 1}
UgwuowkYnR6g-Z7_OuN4AaABAg,surprise,2,0,0.0,{'neutral': 2}
Ugxrj4y-IdTWc-D6RQZ4AaABAg,fear,2,0,0.0,"{'anger': 1, 'neutral': 1}"
UgzYbYuyq2xaQCSIvdp4AaABAg,disgust,2,1,0.5,"{'neutral': 1, 'disgust': 1}"
Ugz5sVJoysnUzrMR_u14AaABAg,fear,3,0,0.0,"{'anger': 2, 'joy': 1}"
UgyC-x9WbYeNPuY_w754AaABAg,joy,1,0,0.0,{'neutral': 1}
Ugxqjr3iG_00dWb4zGN4AaABAg,neutral,1,0,0.0,{'anger': 1}
UgzTJzTls2yGnpVFAcJ4AaABAg,neutral,1,0,0.0,{'anger': 1}
Ugy0WMr6xx-PmK4pG_N4AaABAg,neutral,1,0,0.0,{'anger': 1}
UgxyVUyDS1FmN-LgK8x4AaABAg,sadness,2,0,0.0,"{'surprise': 1, 'anger': 1}"
