root_comment_id,root_emotion,root_sentiment,total_replies,same_emotion_count,emotion_propagation_rate,same_sentiment_count,sentiment_propagation_rate,reply_emotion_distribution,reply_sentiment_distribution
UgwecOR3e0pGpr3My214AaABAg,fear,positive,1,0,0,0,0,{'neutral': 1},{'neutral': 1}
UgyBdHRe5CJDGbhjsnN4AaABAg,disgust,neutral,1,1,1,0,0,{'disgust': 1},{'negative': 1}
Ugza5QfBgXjry0pxVCJ4AaABAg,anger,neutral,1,0,0,0,0,{'joy': 1},{'positive': 1}
Ugw-uIYKctt6b-yBoz94AaABAg,sadness,negative,1,0,0,1,1,{'surprise': 1},{'negative': 1}
UgzLr8ZLCBb7vYwRush4AaABAg,disgust,negative,1,0,0,1,1,{'anger': 1},{'negative': 1}
UgwTG2q-kjOJXfBh6hl4AaABAg,anger,neutral,2,2,1,0,0,{'anger': 2},{'negative': 2}
UgyAg6it_-nKIdogW2B4AaABAg,disgust,positive,1,0,0,1,1,{'joy': 1},{'positive': 1}
Ugxqfjiv0u48fYrXCSl4AaABAg,sadness,negative,2,1,0.5,1,0.5,"{'surprise': 1, 'sadness': 1}","{'positive': 1, 'negative': 1}"
Ugya4OftHHHDYDhUX814AaABAg,sadness,neutral,1,0,0,0,0,{'anger': 1},{'negative': 1}
Ugz3_DuxbhoewGVqVA14AaABAg,anger,positive,1,0,0,1,1,{'fear': 1},{'positive': 1}
UgzAshzg9_ld-nukPGN4AaABAg,neutral,positive,2,1,0.5,1,0.5,"{'disgust': 1, 'neutral': 1}","{'positive': 1, 'neutral': 1}"
UgzqEjHVyZ4f0gM9U6t4AaABAg,neutral,neutral,1,0,0,1,1,{'anger': 1},{'neutral': 1}
UgzyC0fZbRSd-jjpToh4AaABAg,disgust,negative,1,1,1,1,1,{'disgust': 1},{'negative': 1}
Ugz0n3YKjgkOcdSUarl4AaABAg,neutral,neutral,1,1,1,1,1,{'neutral': 1},{'neutral': 1}
UgwPnFIp-BbVDan428J4AaABAg,sadness,negative,9,0,0,0,0,"{'disgust': 2, 'neutral': 4, 'anger': 3}","{'positive': 2, 'neutral': 7}"
Ugwcl6pt4m8DroOEyZx4AaABAg,neutral,negative,4,2,0.5,2,0.5,"{'neutral': 2, 'surprise': 2}","{'negative': 2, 'positive': 1, 'neutral': 1}"
UgxIFtTSa1Kst4VVrgR4AaABAg,neutral,neutral,1,0,0,0,0,{'anger': 1},{'negative': 1}
UgzybGvbFyvYKzI0Xk94AaABAg,joy,positive,4,0,0,3,0.75,"{'neutral': 3, 'anger': 1}","{'positive': 3, 'neutral': 1}"
Ugz8InnTlhjQRGhpQ-l4AaABAg,neutral,positive,2,1,0.5,1,0.5,"{'disgust': 1, 'neutral': 1}","{'positive': 1, 'neutral': 1}"
Ugy1HzYcqen1JyWugiJ4AaABAg,neutral,neutral,2,1,0.5,1,0.5,"{'fear': 1, 'neutral': 1}","{'negative': 1, 'neutral': 1}"
Ugzzf3SStshEkU0cskh4AaABAg,neutral,neutral,2,0,0,1,0.5,{'anger': 2},"{'negative': 1, 'neutral': 1}"
UgysEEOUDl89aAh-5CF4AaABAg,anger,negative,3,0,0,1,0.333333333,"{'neutral': 1, 'disgust': 2}","{'positive': 2, 'negative': 1}"
UgxPcs-h05uFqKpvtnN4AaABAg,anger,positive,1,0,0,1,1,{'fear': 1},{'positive': 1}
UgweMKshkpEBBeG0ebp4AaABAg,sadness,negative,3,0,0,1,0.333333333,"{'neutral': 2, 'surprise': 1}","{'neutral': 2, 'negative': 1}"
UgwIO0z4_VqFUxckz4B4AaABAg,neutral,positive,1,0,0,1,1,{'fear': 1},{'positive': 1}
Ugzu1Ypgls2SMqps9a94AaABAg,neutral,neutral,2,2,1,2,1,{'neutral': 2},{'neutral': 2}
UgwOFXuFvV-NhlbM-wV4AaABAg,neutral,neutral,3,2,0.666666667,1,0.333333333,"{'neutral': 2, 'sadness': 1}","{'negative': 2, 'neutral': 1}"
UgzlDJTyRl2JOiKDZHF4AaABAg,joy,positive,2,0,0,0,0,{'neutral': 2},{'neutral': 2}
UgzZmo0Vvih2Rks_4SZ4AaABAg,surprise,positive,2,0,0,2,1,"{'neutral': 1, 'disgust': 1}",{'positive': 2}
UgyJMo7SZom52moWxfx4AaABAg,anger,positive,1,0,0,1,1,{'neutral': 1},{'positive': 1}
UgyMFROLQ6TTEt34ORJ4AaABAg,sadness,negative,1,0,0,1,1,{'anger': 1},{'negative': 1}
Ugzb-CRI_Cqb_n9RfRB4AaABAg,disgust,negative,7,1,0.142857143,4,0.571428571,"{'neutral': 4, 'disgust': 1, 'fear': 1, 'anger': 1}","{'negative': 4, 'neutral': 2, 'positive': 1}"
Ugw-EzxALgSw0ciJ2lN4AaABAg,sadness,negative,25,4,0.16,9,0.36,"{'surprise': 4, 'sadness': 4, 'neutral': 10, 'disgust': 3, 'anger': 4}","{'positive': 6, 'negative': 9, 'neutral': 10}"
UgydHHfxsAwvhpPh69F4AaABAg,joy,positive,3,0,0,1,0.333333333,"{'disgust': 2, 'neutral': 1}","{'neutral': 2, 'positive': 1}"
UgynJGuSbqkZ4ksX-VZ4AaABAg,joy,negative,1,0,0,0,0,{'neutral': 1},{'positive': 1}
UgwiW_I6v-SzQjPNBPJ4AaABAg,neutral,positive,3,2,0.666666667,1,0.333333333,"{'neutral': 2, 'disgust': 1}","{'positive': 1, 'negative': 1, 'neutral': 1}"
UgzhDzMIuhTk3rFxeAB4AaABAg,surprise,neutral,47,2,0.042553191,17,0.361702128,"{'disgust': 11, 'neutral': 13, 'fear': 2, 'sadness': 5, 'anger': 13, 'joy': 1, 'surprise': 2}","{'neutral': 17, 'negative': 13, 'positive': 17}"
UgzyqxllupAqyY-9u6x4AaABAg,disgust,negative,4,0,0,2,0.5,"{'sadness': 2, 'fear': 1, 'neutral': 1}","{'negative': 2, 'neutral': 2}"
UgzII84uENIl31aQDHB4AaABAg,joy,positive,3,0,0,2,0.666666667,"{'surprise': 1, 'neutral': 2}","{'positive': 2, 'neutral': 1}"
UgxVOjgwnHTCnQaHiMB4AaABAg,anger,neutral,2,1,0.5,2,1,"{'anger': 1, 'neutral': 1}",{'neutral': 2}
Ugw77_Q5nYysLIsAXq94AaABAg,surprise,negative,21,2,0.095238095,4,0.19047619,"{'disgust': 4, 'neutral': 7, 'surprise': 2, 'anger': 7, 'joy': 1}","{'neutral': 5, 'positive': 12, 'negative': 4}"
UgzmBAVua_iyWy3aQzB4AaABAg,fear,neutral,2,0,0,0,0,"{'anger': 1, 'disgust': 1}",{'negative': 2}
UgzB5blKQyFOyLKTTRh4AaABAg,neutral,negative,1,1,1,0,0,{'neutral': 1},{'neutral': 1}
UgwJaNJVA6s5rFHIS6F4AaABAg,sadness,negative,3,0,0,1,0.333333333,"{'neutral': 2, 'anger': 1}","{'negative': 1, 'positive': 1, 'neutral': 1}"
UgwrZtaIHdZ4VqD-c8d4AaABAg,neutral,positive,1,0,0,0,0,{'disgust': 1},{'negative': 1}
Ugyiu5LCAmUX757h2Il4AaABAg,fear,negative,1,0,0,1,1,{'neutral': 1},{'negative': 1}
Ugxwzhq9DyQHu57wylh4AaABAg,fear,negative,3,0,0,1,0.333333333,"{'surprise': 1, 'neutral': 1, 'anger': 1}","{'positive': 2, 'negative': 1}"
UgwtGChKQv61qrmFZT14AaABAg,neutral,positive,1,0,0,0,0,{'surprise': 1},{'negative': 1}
UgzOeP6Y0EZsMD7HqYN4AaABAg,anger,neutral,3,1,0.333333333,2,0.666666667,"{'surprise': 2, 'anger': 1}","{'negative': 1, 'neutral': 2}"
UgxfkxiqyFIPCZF-Nel4AaABAg,neutral,positive,6,3,0.5,3,0.5,"{'joy': 1, 'neutral': 3, 'disgust': 1, 'surprise': 1}","{'negative': 1, 'neutral': 2, 'positive': 3}"
Ugwt7lBx7gtCN-Fwxyh4AaABAg,neutral,positive,2,0,0,0,0,"{'anger': 1, 'fear': 1}",{'negative': 2}
Ugw-suQ8BVLxcl8vQBh4AaABAg,neutral,neutral,5,2,0.4,2,0.4,"{'anger': 2, 'neutral': 2, 'surprise': 1}","{'negative': 2, 'neutral': 2, 'positive': 1}"
UgyocvqbCMoQdrudXll4AaABAg,neutral,negative,2,1,0.5,1,0.5,"{'anger': 1, 'neutral': 1}","{'negative': 1, 'neutral': 1}"
UgywHo-O9opg6P8yY3p4AaABAg,disgust,negative,2,0,0,0,0,"{'neutral': 1, 'surprise': 1}",{'neutral': 2}
UgyIIP-MtH3KZudi9Q14AaABAg,neutral,positive,6,4,0.666666667,3,0.5,"{'surprise': 2, 'neutral': 4}","{'neutral': 2, 'positive': 3, 'negative': 1}"
Ugy12MPs2Hfod2Qoh5F4AaABAg,neutral,positive,1,0,0,0,0,{'anger': 1},{'neutral': 1}
UgxWGHdMpattEdcmEKF4AaABAg,fear,negative,2,0,0,1,0.5,"{'disgust': 1, 'neutral': 1}","{'negative': 1, 'neutral': 1}"
Ugx-1frWi1DddDV-UfV4AaABAg,joy,negative,1,0,0,1,1,{'disgust': 1},{'negative': 1}
UgxttZGkl6J3JituGQN4AaABAg,disgust,neutral,1,1,1,1,1,{'disgust': 1},{'neutral': 1}
UgydmERgoxUd84eeyQ94AaABAg,neutral,neutral,7,4,0.571428571,6,0.857142857,"{'neutral': 4, 'fear': 1, 'anger': 2}","{'neutral': 6, 'positive': 1}"
Ugy_jynIDsEYwP-5P5d4AaABAg,surprise,positive,11,4,0.363636364,1,0.090909091,"{'anger': 3, 'sadness': 2, 'surprise': 4, 'neutral': 1, 'disgust': 1}","{'negative': 6, 'neutral': 4, 'positive': 1}"
UgyC1U7_eHgCzeU0_Ux4AaABAg,neutral,neutral,1,0,0,0,0,{'anger': 1},{'positive': 1}
UgwugGarkzqos-QvI9R4AaABAg,sadness,negative,4,1,0.25,3,0.75,"{'anger': 1, 'sadness': 1, 'disgust': 1, 'surprise': 1}","{'negative': 3, 'neutral': 1}"
Ugy4-ifVOUWtwWEAf_14AaABAg,anger,neutral,1,0,0,0,0,{'neutral': 1},{'positive': 1}
UgymGurIkcpq3sl5Q5h4AaABAg,neutral,positive,1,0,0,1,1,{'sadness': 1},{'positive': 1}
UgxlWJBqWhmU67iui594AaABAg,neutral,positive,1,1,1,0,0,{'neutral': 1},{'neutral': 1}
UgwZBdarssuNMmTeDop4AaABAg,anger,negative,2,0,0,1,0.5,{'neutral': 2},"{'neutral': 1, 'negative': 1}"
UgxU1OslBcrYyk6ZOOR4AaABAg,sadness,negative,2,1,0.5,2,1,"{'neutral': 1, 'sadness': 1}",{'negative': 2}
Ugwv05UipaXaj63xdBd4AaABAg,disgust,negative,1,0,0,0,0,{'neutral': 1},{'neutral': 1}
UgxU0agn7dNhbBQdixJ4AaABAg,neutral,positive,4,0,0,1,0.25,"{'joy': 1, 'sadness': 2, 'disgust': 1}","{'neutral': 1, 'negative': 2, 'positive': 1}"
UgxRpSUApfGlylJ9FWJ4AaABAg,sadness,positive,1,1,1,1,1,{'sadness': 1},{'positive': 1}
UgyKDDL2bsbQhIAcxw54AaABAg,sadness,negative,5,0,0,3,0.6,"{'fear': 2, 'anger': 2, 'surprise': 1}","{'negative': 3, 'positive': 2}"
UgyjPZB7bCmJrQnfCAF4AaABAg,neutral,negative,1,0,0,0,0,{'disgust': 1},{'neutral': 1}
Ugyac0ilKwHsw126I-14AaABAg,sadness,negative,2,0,0,0,0,"{'neutral': 1, 'anger': 1}","{'neutral': 1, 'positive': 1}"
Ugy4cVkk9rstJi4d56d4AaABAg,neutral,neutral,1,1,1,1,1,{'neutral': 1},{'neutral': 1}
UgxWNNuOhgA9vxJsEAd4AaABAg,neutral,negative,2,1,0.5,0,0,"{'disgust': 1, 'neutral': 1}",{'positive': 2}
Ugy5-dNwngK6edtLF254AaABAg,sadness,positive,14,1,0.071428571,3,0.214285714,"{'anger': 6, 'neutral': 4, 'sadness': 1, 'joy': 1, 'surprise': 1, 'disgust': 1}","{'negative': 7, 'positive': 3, 'neutral': 4}"
UgzUP4V4jmREtgwnN0N4AaABAg,neutral,positive,1,1,1,0,0,{'neutral': 1},{'neutral': 1}
UgxtJTZkclE448_K0Pd4AaABAg,sadness,negative,1,0,0,0,0,{'disgust': 1},{'neutral': 1}
UgxZYEEA8cJ96e7s88x4AaABAg,anger,negative,1,0,0,1,1,{'disgust': 1},{'negative': 1}
UgymINR4XYxpz1nnwXB4AaABAg,anger,positive,4,0,0,1,0.25,"{'disgust': 3, 'joy': 1}","{'neutral': 1, 'negative': 2, 'positive': 1}"
Ugw8MHDjCo9esk6yced4AaABAg,anger,negative,4,1,0.25,1,0.25,"{'neutral': 1, 'disgust': 1, 'anger': 1, 'sadness': 1}","{'positive': 3, 'negative': 1}"
UgyiwFbzKHFfz84EshJ4AaABAg,anger,neutral,2,1,0.5,2,1,"{'anger': 1, 'neutral': 1}",{'neutral': 2}
UgwH6X4SSVfJBEovj794AaABAg,joy,positive,1,0,0,1,1,{'neutral': 1},{'positive': 1}
Ugxh3T4YrfyJjQA5pyN4AaABAg,sadness,positive,2,2,1,2,1,{'sadness': 2},{'positive': 2}
Ugwo3mDHHACeSGrXscV4AaABAg,joy,positive,1,0,0,0,0,{'anger': 1},{'neutral': 1}
UgxZ7EkzLZOam5lELF54AaABAg,joy,positive,1,0,0,0,0,{'disgust': 1},{'negative': 1}
Ugxzsw1gi1GijhkPjn94AaABAg,neutral,neutral,1,0,0,1,1,{'disgust': 1},{'neutral': 1}
UgxMttyizf3tmn6w12N4AaABAg,disgust,positive,2,0,0,1,0.5,"{'sadness': 1, 'neutral': 1}","{'positive': 1, 'neutral': 1}"
Ugwdf6Uf1Jcvoy4kdKN4AaABAg,neutral,positive,1,0,0,1,1,{'joy': 1},{'positive': 1}
Ugw-5pW-YEjcEEjmZOV4AaABAg,surprise,negative,1,0,0,1,1,{'anger': 1},{'negative': 1}
UgzcRzMyKsS-ZDBJOQx4AaABAg,joy,positive,5,1,0.2,2,0.4,"{'surprise': 1, 'neutral': 2, 'disgust': 1, 'joy': 1}","{'positive': 2, 'neutral': 2, 'negative': 1}"
UgzAlaB9vCNGcZcdZm54AaABAg,anger,positive,2,0,0,0,0,"{'neutral': 1, 'sadness': 1}","{'neutral': 1, 'negative': 1}"
UgyzCEWTXD-1knYdIxt4AaABAg,neutral,positive,1,1,1,0,0,{'neutral': 1},{'negative': 1}
Ugzy9l3qIdBeuLV-cxN4AaABAg,surprise,positive,2,0,0,1,0.5,"{'neutral': 1, 'disgust': 1}","{'positive': 1, 'negative': 1}"
UgxyHIwf31DIom7OO3d4AaABAg,neutral,neutral,1,1,1,0,0,{'neutral': 1},{'positive': 1}
UgwL-OXADvA58gwITvx4AaABAg,disgust,neutral,1,0,0,0,0,{'sadness': 1},{'negative': 1}
UgwOAlevaErZD9CfIi94AaABAg,fear,positive,3,0,0,1,0.333333333,"{'neutral': 2, 'disgust': 1}","{'neutral': 1, 'positive': 1, 'negative': 1}"
UgxW3VERCWMI5w-hDBh4AaABAg,sadness,positive,1,1,1,0,0,{'sadness': 1},{'negative': 1}
UgzDTAFTDHwqOqRc9FN4AaABAg,neutral,positive,4,3,0.75,0,0,"{'fear': 1, 'neutral': 3}","{'negative': 1, 'neutral': 3}"
UgwD3UT2eaVKLoMOShJ4AaABAg,surprise,negative,3,1,0.333333333,2,0.666666667,"{'surprise': 1, 'anger': 1, 'sadness': 1}","{'positive': 1, 'negative': 2}"
UgzaYNIhnZ7TVb9ebP14AaABAg,neutral,neutral,1,1,1,0,0,{'neutral': 1},{'negative': 1}
Ugy37gAs1julqwr42fF4AaABAg,neutral,positive,2,1,0.5,0,0,"{'neutral': 1, 'disgust': 1}",{'negative': 2}
UgyJLrmPXpnOaOcY6Yp4AaABAg,anger,positive,2,1,0.5,0,0,"{'disgust': 1, 'anger': 1}","{'negative': 1, 'neutral': 1}"
UgzzDe1ttMVGyUB2rY54AaABAg,neutral,neutral,2,0,0,2,1,{'joy': 2},{'neutral': 2}
UgwUyIbNlYNmFquytH54AaABAg,sadness,positive,1,0,0,0,0,{'fear': 1},{'neutral': 1}
UgyY58oQpcJbgJAslgJ4AaABAg,sadness,negative,1,0,0,0,0,{'neutral': 1},{'positive': 1}
Ugx239KZV2XlqqG-ECd4AaABAg,anger,neutral,2,0,0,0,0,{'neutral': 2},"{'negative': 1, 'positive': 1}"
Ugz_X5jd_VqJCmdHwSV4AaABAg,anger,negative,2,0,0,2,1,"{'sadness': 1, 'neutral': 1}",{'negative': 2}
UgyHWUW-t6A4eJyhoBJ4AaABAg,neutral,negative,1,0,0,0,0,{'joy': 1},{'positive': 1}
Ugz_3S6r3cAXmPnupD14AaABAg,neutral,neutral,5,2,0.4,1,0.2,"{'neutral': 2, 'surprise': 1, 'anger': 1, 'sadness': 1}","{'positive': 1, 'neutral': 1, 'negative': 3}"
UgywDnBIp2fu-uv5-s14AaABAg,joy,positive,1,0,0,0,0,{'disgust': 1},{'negative': 1}
Ugw95v3KcqqExk4ts4N4AaABAg,anger,positive,3,3,1,0,0,{'anger': 3},{'negative': 3}
Ugz1fW7YTIMzA9zKtel4AaABAg,fear,positive,2,0,0,0,0,"{'anger': 1, 'surprise': 1}","{'negative': 1, 'neutral': 1}"
UgxzEgHQP1Jsp4RfZ6F4AaABAg,sadness,negative,1,0,0,1,1,{'surprise': 1},{'negative': 1}
UgywgLufLoZqOMxtw6p4AaABAg,sadness,positive,1,0,0,1,1,{'joy': 1},{'positive': 1}
Ugyl8uzX_b5iETIj6q14AaABAg,anger,negative,2,0,0,0,0,"{'surprise': 1, 'neutral': 1}",{'neutral': 2}
UgwCagQVbNcN39J7N4J4AaABAg,surprise,neutral,1,0,0,1,1,{'neutral': 1},{'neutral': 1}
Ugzf4gZsfdrqFOvbqgV4AaABAg,fear,neutral,1,0,0,1,1,{'neutral': 1},{'neutral': 1}
Ugx_hY31Kdc10aLaBN54AaABAg,anger,neutral,2,0,0,0,0,"{'joy': 1, 'neutral': 1}","{'positive': 1, 'negative': 1}"
UgypXitBsfqWsYwOo3F4AaABAg,sadness,neutral,1,0,0,0,0,{'disgust': 1},{'negative': 1}
UgwlUxUBxHfkhqwPllV4AaABAg,disgust,neutral,2,0,0,0,0,"{'anger': 1, 'neutral': 1}",{'positive': 2}
UgwrSNWD9kEdTJJeRfJ4AaABAg,joy,negative,3,0,0,0,0,"{'surprise': 1, 'neutral': 1, 'sadness': 1}","{'neutral': 2, 'positive': 1}"
Ugwrn7zCmN1fEfbpy8V4AaABAg,anger,negative,1,0,0,0,0,{'surprise': 1},{'neutral': 1}
Ugyn79NW_B0CM9llktZ4AaABAg,disgust,negative,1,0,0,1,1,{'surprise': 1},{'negative': 1}
UgyL9sh9W-E2I-4iHBx4AaABAg,anger,negative,2,0,0,1,0.5,"{'disgust': 1, 'neutral': 1}","{'negative': 1, 'neutral': 1}"
UgyFHfe6doORtoEce_F4AaABAg,neutral,neutral,1,1,1,0,0,{'neutral': 1},{'negative': 1}
Ugy8djxI0r9VpFR5ZRl4AaABAg,anger,neutral,1,0,0,0,0,{'sadness': 1},{'positive': 1}
UgzTe-sa645iHA-o2qx4AaABAg,neutral,positive,2,2,1,0,0,{'neutral': 2},{'neutral': 2}
Ugwvi6p99AGHXJRUXPd4AaABAg,neutral,neutral,2,1,0.5,1,0.5,"{'neutral': 1, 'disgust': 1}","{'neutral': 1, 'negative': 1}"
UgyYPS2tyzijMcEJ4Rx4AaABAg,joy,positive,1,0,0,0,0,{'neutral': 1},{'neutral': 1}
Ugygn4r_KcaYlbMj3SR4AaABAg,neutral,positive,5,5,1,3,0.6,{'neutral': 5},"{'positive': 3, 'neutral': 1, 'negative': 1}"
Ugw715ubb8koafi7B8N4AaABAg,sadness,positive,3,0,0,2,0.666666667,"{'joy': 2, 'neutral': 1}","{'positive': 2, 'neutral': 1}"
Ugx6UDn8353H5eoSS0N4AaABAg,disgust,negative,2,0,0,2,1,{'anger': 2},{'negative': 2}
UgzA8eyZ6PDUWTfSLK94AaABAg,anger,neutral,1,0,0,0,0,{'joy': 1},{'positive': 1}
Ugy1rrOswwrXTklLiwl4AaABAg,anger,negative,2,1,0.5,1,0.5,"{'surprise': 1, 'anger': 1}","{'neutral': 1, 'negative': 1}"
Ugyno_m_S_l6QbvfExZ4AaABAg,sadness,negative,1,0,0,0,0,{'neutral': 1},{'neutral': 1}
UgwmlijuDetcAHBN9zJ4AaABAg,sadness,positive,2,0,0,1,0.5,"{'anger': 1, 'neutral': 1}","{'positive': 1, 'neutral': 1}"
UgzjrJ41RWIjgGv4VPR4AaABAg,sadness,positive,6,0,0,1,0.166666667,"{'anger': 3, 'disgust': 1, 'fear': 1, 'neutral': 1}","{'positive': 1, 'negative': 5}"
UgyTMBuRO11tam_8dPh4AaABAg,anger,negative,1,0,0,0,0,{'surprise': 1},{'positive': 1}
UgxPFBVwQq6UI3tH9f94AaABAg,sadness,positive,4,3,0.75,1,0.25,"{'sadness': 3, 'anger': 1}","{'negative': 3, 'positive': 1}"
Ugz8FCnD7a0-l7bxhYB4AaABAg,anger,negative,1,1,1,0,0,{'anger': 1},{'neutral': 1}
UgzI-bcR59huZfY7gBV4AaABAg,neutral,neutral,4,2,0.5,0,0,"{'neutral': 2, 'disgust': 1, 'anger': 1}","{'positive': 2, 'negative': 2}"
Ugx_9dN3gF2-gB-g34J4AaABAg,joy,positive,1,1,1,1,1,{'joy': 1},{'positive': 1}
UgyJarkoLOndIOw-jwd4AaABAg,sadness,positive,3,0,0,2,0.666666667,"{'neutral': 2, 'disgust': 1}","{'positive': 2, 'negative': 1}"
UgyWefju41i9vkzzMk94AaABAg,fear,positive,4,0,0,1,0.25,"{'anger': 1, 'neutral': 2, 'disgust': 1}","{'negative': 2, 'neutral': 1, 'positive': 1}"
UgwgBp4gErsAEmbBczV4AaABAg,neutral,neutral,1,1,1,1,1,{'neutral': 1},{'neutral': 1}
Ugy9d8IRRmk8gkzXXoh4AaABAg,sadness,neutral,6,1,0.166666667,2,0.333333333,"{'neutral': 2, 'sadness': 1, 'anger': 2, 'disgust': 1}","{'neutral': 2, 'negative': 4}"
UgyufIhJD2IQEQTE3XB4AaABAg,fear,neutral,5,1,0.2,3,0.6,"{'neutral': 4, 'fear': 1}","{'neutral': 3, 'positive': 2}"
Ugy2aFnzJZEjrOd4XlZ4AaABAg,joy,positive,1,1,1,1,1,{'joy': 1},{'positive': 1}
UgwUYW2BCnid5I_Bvat4AaABAg,joy,positive,19,4,0.210526316,6,0.315789474,"{'disgust': 2, 'joy': 4, 'neutral': 6, 'sadness': 2, 'anger': 2, 'fear': 1, 'surprise': 2}","{'neutral': 10, 'positive': 6, 'negative': 3}"
Ugx71Zw2j8PtLrwmtnZ4AaABAg,surprise,positive,3,0,0,2,0.666666667,"{'disgust': 1, 'neutral': 2}","{'positive': 2, 'negative': 1}"
UgxbyPrZtf3SOn63EB54AaABAg,disgust,negative,3,2,0.666666667,2,0.666666667,"{'sadness': 1, 'disgust': 2}","{'negative': 2, 'neutral': 1}"
Ugw9zAnh8EoWy8WKH8J4AaABAg,anger,negative,4,1,0.25,1,0.25,"{'surprise': 1, 'neutral': 2, 'anger': 1}","{'neutral': 2, 'positive': 1, 'negative': 1}"
UgxZH53oRfgyduZVW9J4AaABAg,anger,neutral,1,1,1,0,0,{'anger': 1},{'negative': 1}
UgwO_bq4H8r9gJVaYO54AaABAg,neutral,negative,2,1,0.5,2,1,"{'neutral': 1, 'anger': 1}",{'negative': 2}
Ugysqwx89igAhtu9Jph4AaABAg,surprise,negative,1,0,0,1,1,{'disgust': 1},{'negative': 1}
Ugz2VQ0IueTFvGGTwq94AaABAg,fear,negative,1,0,0,1,1,{'anger': 1},{'negative': 1}
UgzsbNkM1Cd3XQB43at4AaABAg,neutral,positive,1,0,0,1,1,{'surprise': 1},{'positive': 1}
UgyClRDU8WHmaR7v1Kh4AaABAg,sadness,negative,2,0,0,0,0,"{'surprise': 1, 'anger': 1}",{'positive': 2}
UgwqYhwkG39EfPtgxBp4AaABAg,anger,neutral,2,1,0.5,1,0.5,"{'fear': 1, 'anger': 1}","{'neutral': 1, 'positive': 1}"
UgzNX5OUnfmc141BmrZ4AaABAg,sadness,positive,2,0,0,1,0.5,"{'disgust': 1, 'anger': 1}","{'negative': 1, 'positive': 1}"
UgxQrAJKjd0KGiH01FV4AaABAg,neutral,positive,3,1,0.333333333,1,0.333333333,"{'surprise': 1, 'sadness': 1, 'neutral': 1}","{'neutral': 2, 'positive': 1}"
Ugzps_cpw_armqzXWHJ4AaABAg,anger,neutral,1,0,0,0,0,{'joy': 1},{'positive': 1}
Ugw52En5GajRGEZESeh4AaABAg,disgust,neutral,3,0,0,1,0.333333333,"{'neutral': 2, 'sadness': 1}","{'neutral': 1, 'positive': 2}"
UgxMBdfaazMzhrduSk94AaABAg,disgust,negative,3,0,0,1,0.333333333,"{'anger': 2, 'neutral': 1}","{'negative': 1, 'neutral': 1, 'positive': 1}"
UgxcjYaMhangrHE46oJ4AaABAg,sadness,positive,1,0,0,1,1,{'joy': 1},{'positive': 1}
UgzMF6k8QlzA9R-Q3xp4AaABAg,neutral,positive,2,2,1,0,0,{'neutral': 2},"{'neutral': 1, 'negative': 1}"
Ugz0E4Dg6bZArcCTvm94AaABAg,neutral,positive,1,0,0,0,0,{'surprise': 1},{'neutral': 1}
UgyMTpnVPCWNSTqiJS14AaABAg,anger,negative,4,3,0.75,2,0.5,"{'neutral': 1, 'anger': 3}","{'neutral': 1, 'positive': 1, 'negative': 2}"
UgztVOc15bVT7ePDM594AaABAg,anger,positive,1,1,1,0,0,{'anger': 1},{'negative': 1}
UgwkOzF_tUCqdylKJwh4AaABAg,joy,negative,1,0,0,1,1,{'neutral': 1},{'negative': 1}
UgyyOfKFx2un61LqVk94AaABAg,neutral,positive,2,1,0.5,0,0,"{'neutral': 1, 'fear': 1}",{'negative': 2}
Ugw2-zjLepNn-NzZZiN4AaABAg,neutral,neutral,2,0,0,0,0,"{'sadness': 1, 'fear': 1}","{'negative': 1, 'positive': 1}"
UgwdTCZ8fhGisaN7uYV4AaABAg,anger,negative,1,0,0,1,1,{'fear': 1},{'negative': 1}
UgygTs4PYy6pTBhUAUp4AaABAg,anger,positive,1,0,0,0,0,{'sadness': 1},{'negative': 1}
UgxcmwWBFq-WVfAco0p4AaABAg,fear,neutral,2,0,0,0,0,{'neutral': 2},"{'positive': 1, 'negative': 1}"
UgxLNUbFpt7rzCd6B-J4AaABAg,neutral,positive,3,1,0.333333333,1,0.333333333,"{'neutral': 1, 'joy': 2}","{'neutral': 2, 'positive': 1}"
Ugx8HWlWo6zRFJ1D_oh4AaABAg,neutral,neutral,1,0,0,0,0,{'anger': 1},{'negative': 1}
Ugx89URHaPZlKiMreUR4AaABAg,fear,negative,3,0,0,2,0.666666667,"{'anger': 2, 'disgust': 1}","{'negative': 2, 'positive': 1}"
Ugz5zc3yTDZKBbOXzTx4AaABAg,fear,neutral,2,0,0,2,1,{'neutral': 2},{'neutral': 2}
UgzjqGGb9JxGXyRpfJt4AaABAg,neutral,neutral,1,1,1,1,1,{'neutral': 1},{'neutral': 1}
UgyYoCBuuGdb6MZPPe54AaABAg,joy,positive,1,1,1,1,1,{'joy': 1},{'positive': 1}
Ugx907xCfoRcRYTEXGJ4AaABAg,neutral,positive,1,0,0,1,1,{'disgust': 1},{'positive': 1}
UgzKPExl64FAEQsIsrB4AaABAg,disgust,positive,2,0,0,1,0.5,"{'anger': 1, 'surprise': 1}","{'positive': 1, 'negative': 1}"
UgyTF0ebbiyUPVYjoiB4AaABAg,neutral,neutral,1,0,0,1,1,{'fear': 1},{'neutral': 1}
